id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
250000604003;DEPUTADO FEDERAL;CARLOS ANTONIO FERREIRA DOS SANTOS;1566;CARLÃO DA PROTEÇÃO;INAPTO;INDEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;FREI INOCENCIO;05/04/1966;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;3169554.84;111916.66;107371.25;1566.0;0.0
250000600599;DEPUTADO ESTADUAL;PEDRO APARECIDO TONETTI;90018;PEDRO TONETTI;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PIRASSUNUNGA;19/02/1958;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;6222.6;6022.6;;
250000618508;DEPUTADO FEDERAL;LEANDRO DIAS DOS SANTOS;4433;LEANDRO DIAS;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SOROCABA;18/06/1976;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;GERENTE;N;NÃO ELEITO;DEFERIDO;50000.0;;;4433.0;743.0
250000618510;DEPUTADO FEDERAL;LINDINALVA GERCINA DA SILVA;4459;EU SOU A PROFESSORA LINDA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;JOAQUIM NABUCO;15/01/1956;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;PEDAGOGO;N;NÃO ELEITO;DEFERIDO;;16974.879999999997;;4459.0;193.0
250000613320;DEPUTADO ESTADUAL;MAURO SÉRGIO DE SOUZA;17003;MAURO HEYTTOR;INAPTO;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;DIAMANTE DO NORTE;05/11/1981;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;INDEFERIDO COM RECURSO;17000.0;444.12;444.12;;
250000608509;DEPUTADO ESTADUAL;MARCO ANTONIO ZITO ALVARENGA;31133;DR. ZITO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SÃO PAULO;23/12/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;523000.0;14180.0;11793.0;;
250000604019;DEPUTADO ESTADUAL;LUIZ FERNANDO RICCETTO;15010;FEFE HOUSTON;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SÃO PAULO;29/09/1989;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;294000.0;35950.74;30000.0;;
250000615251;DEPUTADO ESTADUAL;FABÍOLA DE CAMPOS BRAGA MATTOZINHO;40600;FABIOLA CAMPOS;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SANTOS;18/07/1974;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1280211.08;85320.06;85320.06;;
250000628970;DEPUTADO ESTADUAL;ELSA MUCHA ZANELLA;33808;ELZA ZANELLA;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SERTAOZINHO;27/08/1955;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
250000605456;DEPUTADO FEDERAL;ADRIANO ELI CORRÊA;2577;ELI CORRÊA FILHO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SÃO PAULO;13/01/1976;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR MÉDIA;DEFERIDO;2808716.4;927877.84;844513.37;2577.0;92257.0
250000605398;DEPUTADO FEDERAL;MARCO AURÉLIO PILLA SOUZA;4520;MARCO PILLA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ANDRADINA;31/05/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;988776.86;293150.0;280400.0;4520.0;14070.0
250000624102;DEPUTADO ESTADUAL;PATRÍCIA GUERREIRO;28600;PATRICIA GUERREIRO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SÃO PAULO;09/09/1984;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;4668.82;1000.0;;
250000608427;DEPUTADO ESTADUAL;ADILSON ALVES DE OLIVEIRA;35600;ENG. ADILSON OLIVEIRA;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;TEOFILO TONI;30/06/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;390000.0;4190.0;3766.5499999999997;;
250000612217;DEPUTADO ESTADUAL;DANILO DE SOUZA;27686;DANILO RENOVA;INAPTO;INDEFERIDO;27;DC;DEMOCRACIA CRISTÃ;NOVA CRUZ;21/01/1986;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;1200.0;;;
250000624028;DEPUTADO ESTADUAL;LUIZ FERNANDO STOPPA;13560;FERNANDO STOPPA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SÃO CARLOS;22/03/1979;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;60551.0;13415.23;12824.0;;
250000605669;DEPUTADO ESTADUAL;MARCO ANTONIO DA FONSECA BICHEIRO;45900;DR MARCO BICHEIRO;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PIRACICABA;25/06/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;908005.8500000001;13758.2;4299.3;;
250000613749;DEPUTADO FEDERAL;MAURICIO DE CAMPOS MENDES PEREIRA;3510;DR MAURICIO MENDES;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;SÃO JOSÉ DOS CAMPOS;05/10/1965;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;INDEFERIDO COM RECURSO;;735.0;716.1500000000001;3510.0;327.0
250000603969;DEPUTADO FEDERAL;ADRIANA ARAUJO BARGAS;1529;ADRIANA BARGAS;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SÃO PAULO;29/06/1984;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;2532.23;25950.74;20000.0;1529.0;3238.0
250000606275;DEPUTADO FEDERAL;PAULO GUILHERME FRANZIN;1064;PAULINHO VALENÇA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ARARAS;31/01/1989;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;INDEFERIDO COM RECURSO;;76901.95999999999;67496.91;1064.0;16775.0
250000605708;DEPUTADO ESTADUAL;MARCOS COUTO DOS SANTOS;10500;MARCOS COUTO;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;MARTINÓPOLIS;10/02/1978;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;563200.0;217839.51;200149.01;;
250000606815;DEPUTADO ESTADUAL;SINCLAIR LOPES DE OLIVEIRA;65900;SINCLAIR LOPES DA RADIOLOGIA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;POLONI;09/07/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;TÉCNICO DE LABORATÓRIO E RAIOS X;N;SUPLENTE;DEFERIDO;944659.53;76711.29;70000.0;;
250000601540;DEPUTADO ESTADUAL;EDUARDO VICENTE DA FONSECA;50787;EDUARDO FONSECA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;04/03/1985;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;FEIRANTE, AMBULANTE E MASCATE;N;SUPLENTE;DEFERIDO;;1526.04;1261.4;;
250000627837;DEPUTADO ESTADUAL;RUTE DA COSTA ESMAEL LOPES;51749;PASTORA RUTE;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;28/05/1965;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;45000.0;5984.7;;;
250000602011;DEPUTADO ESTADUAL;CRISTINA PEREIRA MONTEIRO;30002;CRISTINA MONTEIRO;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;RIO DE JANEIRO;27/06/1961;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;N;SUPLENTE;DEFERIDO;16961044.62;483296.20999999996;476090.9;;
250000602983;DEPUTADO ESTADUAL;VANDECI LAURENTINO DE OLIVEIRA;51394;VANDECI LAURENTINO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;FLEXEIRAS;17/04/1959;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;CABELEIREIRO E BARBEIRO;N;SUPLENTE;DEFERIDO;10000.0;;;;
250000603996;DEPUTADO FEDERAL;MAURICIO APARECIDO GONÇALVES;1589;DR. MAURÍCIO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;TUPÃ;08/09/1956;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;600000.0;35950.74;29857.3;1589.0;2860.0
250000615231;DEPUTADO FEDERAL;YVES RAPHAEL CARBINATTI RIBEIRO;2300;YVES CARBINATTI;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;RIO CLARO;09/02/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;88311.98000000001;32918.4;32401.35;2300.0;4624.0
250000623847;DEPUTADO ESTADUAL;MONICA VIANA MIRANDA CAMPOS FERNANDES;19991;MONICA MIRANDA CAMPOS;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO PAULO;10/07/1958;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ECONOMISTA;N;SUPLENTE;DEFERIDO;745313.5;1160.0;;;
250000605771;DEPUTADO ESTADUAL;PATRICIA DOS REIS TRAVASSOS;55955;PATRICIA TRAVASSOS;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ATIBAIA;29/05/1976;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;96000.0;95997.76;;
250000618473;DEPUTADO ESTADUAL;RENATO BORGIANI;44758;RENATO BORGIANI;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;25/07/1950;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;;740.0;740.0;;
250000619521;DEPUTADO ESTADUAL;EUCLYDES DIAS BUCHLER;22191;DR. EUCLYDES O MÉDICO DO POVO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PARAGUAÇU PAULISTA;23/04/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;1411000.0;30156.88;20000.0;;
250000624062;DEPUTADO ESTADUAL;VERA LÚCIA RODRIGUES DE FARIA;13640;VERA FARIA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;LINS;03/12/1962;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;INDEFERIDO COM RECURSO;64735.02;45196.229999999996;30295.7;;
250000602884;DEPUTADO FEDERAL;ROBINSON HERRERO NOVAIS;5177;PAPAI NOEL ROBSON;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;11/12/1957;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;820000.0;;;5177.0;2063.0
250000615450;DEPUTADO ESTADUAL;AUGUSTO ROLIM SARAIVA;29729;AUGUSTO SARAIVA;INAPTO;INDEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;BRASÍLIA;22/05/1985;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;1350.0;;;
250000615142;VICE-GOVERNADOR;ELIANE NIKOLUK SCACHETTI;40;CORONEL ELIANE NIKOLUK;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SÃO PAULO;19/05/1970;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;1023920.8400000001;;;;
250000615298;DEPUTADO ESTADUAL;CÍCERA SEVERINA DA CONCEIÇÃO MUSA;43123;CIÇA MUSA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;GRAVATA;30/11/1969;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;333960.0;23914.510000000002;22463.51;;
250000601991;DEPUTADO ESTADUAL;MONICA RAMIRES FERRAZ CURY;30010;MONICA CURY;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;TUPÃ;22/10/1968;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;2713411.08;43000.0;41365.53;;
250000609894;DEPUTADO FEDERAL;FERNANDO SERGIO COVRE;5476;FERNANDO COVRE;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SÃO PAULO;27/10/1972;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;;;;5476.0;326.0
250000601561;2º SUPLENTE;PAULO ROBERTO SPINA;505;PAULO SPINA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;11/06/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;DEFERIDO;395000.0;;;;
250000624009;DEPUTADO ESTADUAL;EMIDIO PEREIRA DE SOUZA;13131;EMIDIO DE SOUZA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;INUBIA PAULISTA;22/05/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;ELEITO POR QP;DEFERIDO COM RECURSO;664091.0;267956.29;346314.52;;
250000601528;DEPUTADO FEDERAL;ADOLFO RAPHAEL SILVA MARIANO DE OLIVEIRA;5001;ADOLFO MARIANO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FRANCA;20/02/1995;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;4894.1;3110.3900000000003;5001.0;3789.0
250000605429;DEPUTADO FEDERAL;FABRICIO COBRA ARBEX;4567;FABRICIO COBRA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;02/08/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1735786.38;798854.0;911204.58;4567.0;27507.0
250000605435;DEPUTADO FEDERAL;MIGUEL ISAAC FILHO;4526;DR.MIGUEL ISAAC;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SANTA BRANCA;26/04/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;5907500.0;;;4526.0;1123.0
250000602965;DEPUTADO ESTADUAL;ELIABE VENANCIO AIRES;51664;ELIABE AIRES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ANGATUBA;02/08/1991;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;50.0;;;
250000608492;DEPUTADO ESTADUAL;JOSÉ FORTUNATO SANTANA JÚNIOR;31029;FORTUNATO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SÃO JOSÉ DOS CAMPOS;29/01/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;MECÂNICO DE MANUTENÇÃO;N;SUPLENTE;DEFERIDO;572000.0;17572.5;8000.0;;
250000609887;DEPUTADO FEDERAL;JAIR CAVALCANTE VAZ;5470;JAIR VAZ;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SANTA LUZ;10/08/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;198000.0;1480.0;980.0;5470.0;1305.0
250000603016;DEPUTADO ESTADUAL;LAURO MARTINS DE LARA NETO;51686;LAURO LARA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;JOINVILLE;27/07/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;2870558.1599999997;2764.0;;;
250000618476;DEPUTADO ESTADUAL;CELSO DO AMARAL;44244;CELSO DO AMARAL;INAPTO;RENÚNCIA;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;10/05/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROGRAMADOR DE COMPUTADOR;N;;;;;;;
250000606895;DEPUTADO FEDERAL;ANTONIO CARLOS PEDRO JUNIOR;7031;JUNIOR;APTO;DEFERIDO;70;AVANTE;AVANTE;RIO CLARO;27/12/1975;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1101.79;;7031.0;650.0
250000623507;DEPUTADO ESTADUAL;DILSON FRANCISCO FLORIANO;12120;FLORIANO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CANDIDO MOTA;07/06/1966;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;10320.0;6850.0;200.0;;
250000612148;DEPUTADO ESTADUAL;ARLINDO JULIEL DE SANTANA LIMA;27300;ARLINDO JULIEL;INAPTO;INDEFERIDO;27;DC;DEMOCRACIA CRISTÃ;MURITIBA;27/11/1972;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;MILITAR REFORMADO;N;;;;;;;
250000609900;DEPUTADO FEDERAL;CLAUDIO JOSÉ DE ANDRADE;5421;CLAUDIO ANDRADE;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SOROCABA;21/03/1959;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;28934.87;4492.15;4492.15;5421.0;670.0
250000618611;DEPUTADO ESTADUAL;ANTONIO CLAUDINO CORDEIRO;44007;ANTONIO CLAUDINO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PANELAS;17/03/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;183300.0;;;;
250000607020;DEPUTADO ESTADUAL;ÉRICA MARIA ALVES DA SILVA;70740;ÉRICA ALVES;INAPTO;INDEFERIDO;70;AVANTE;AVANTE;SÃO VICENTE;12/07/1982;FEMININO;LÊ E ESCREVE;SOLTEIRO(A);BRANCA;DONA DE CASA;N;;;95000.0;;;;
250000605724;DEPUTADO ESTADUAL;MARCIO APARECIDO MARTINS;11258;MARCIO VETERINARIO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;ASSIS;01/08/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VETERINÁRIO;N;SUPLENTE;DEFERIDO;128600.0;74458.4;72758.4;;
250000613296;DEPUTADO ESTADUAL;CRISTINA ALVES DE GODOY;17288;CRIS GODOY;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;31/01/1971;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PSICÓLOGO;N;SUPLENTE;DEFERIDO;117036.3;27785.239999999998;23422.85;;
250000615284;DEPUTADO ESTADUAL;GIL LANCASTER FRAZÃO DE MORÃES;40300;GIL LANCASTER;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PIRACURUCA;20/03/1962;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;31459.47;239798.95;220874.32;;
250000606244;DEPUTADO FEDERAL;LUIS CARLOS DE SOUZA;1044;MAGRÃO DA PADARIA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SAO PAULO;09/02/1962;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;861698.0;67549.65;45032.75;1044.0;5650.0
250000603047;DEPUTADO ESTADUAL;MARCIO DENER CORAN;51500;SARGENTO CORAN;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ITAPIRA;08/11/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;N;SUPLENTE;DEFERIDO;3000.0;76092.17;56302.81;;
250000619492;DEPUTADO FEDERAL;ROGERIO MONTEIRO BARBOSA;2234;DR. ROGERIO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;GUARATINGUETA;22/03/1963;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;SUPLENTE;DEFERIDO;1117600.3499999999;174282.5;150000.0;2234.0;6858.0
250000609916;DEPUTADO ESTADUAL;RONALDO BARROS DE OLIVEIRA;54999;RONALDO DA LESTE;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;ICO;21/10/1977;MASCULINO;ENSINO MÉDIO COMPLETO;VIÚVO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2510.0;1000.0;;
250000609918;DEPUTADO ESTADUAL;ROSLAVIO ALFREDO GRAF JUNIOR;54789;FREDO JUNIOR;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;ARARAS;12/12/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;170069.65;73102.69;68164.2;;
250000601476;SENADOR;DANIEL TOJEIRA CARA;505;EDUCADOR DANIEL CARA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;01/01/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;CIENTISTA POLÍTICO;N;NÃO ELEITO;DEFERIDO;272200.0;48928.04;47641.770000000004;;
250000617765;DEPUTADO FEDERAL;MARIA HELENA DOS SANTOS ZANETI;1809;MARIA DA FEIRA;INAPTO;INDEFERIDO;18;REDE;REDE SUSTENTABILIDADE;URÂNIA;24/10/1953;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;FEIRANTE, AMBULANTE E MASCATE;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;1809.0;0.0
250000606930;DEPUTADO FEDERAL;JI NA PARK;7027;JI NA PARK MÔNICA ;APTO;DEFERIDO;70;AVANTE;AVANTE;SEUL;28/11/1969;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);AMARELA;OUTROS;N;NÃO ELEITO;DEFERIDO;869909.6599999999;3344.43;625.0;7027.0;438.0
250000608450;DEPUTADO ESTADUAL;ANDRÉ LUIZ COUTINHO DE SOUZA;31004;ANDRÉ COUTINHO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;CARAPICUIBA;11/04/1978;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;2095.0;2079.96;;
250000604932;DEPUTADO FEDERAL;MANOEL DAMIÃO GOMES BARBOSA;7713;INSTRUTOR BIZONHO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SENHOR DO BONFIM;08/05/1970;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;186800.0;10849.67;5000.0;7713.0;710.0
250000605768;DEPUTADO ESTADUAL;MARINA JAYME DE MELO CARDINALI;55155;MARINA MELO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;SÃO CARLOS;30/11/1980;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;1938000.0;450000.0;449642.2;;
250000604084;DEPUTADO ESTADUAL;OCIMAR DONIZETI LEO OLIVEIRA;15123;LÉO OLIVEIRA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;BARRINHA;29/12/1964;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;S;ELEITO POR MÉDIA;DEFERIDO;697202.87;784297.66;778104.62;;
250000611268;DEPUTADO FEDERAL;ANTÔNIO CARLOS DE MENDES THAME;4377;THAME;APTO;DEFERIDO;43;PV;PARTIDO VERDE;PIRACICABA;13/06/1946;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;S;SUPLENTE;DEFERIDO;4018375.59;703100.6;701600.6;4377.0;14493.0
250000606907;DEPUTADO FEDERAL;DARCI SUEIRO JUNIOR;7061;DR. DARCI;APTO;DEFERIDO;70;AVANTE;AVANTE;ITAPETININGA;16/10/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;;5612.6900000000005;2105.9;7061.0;465.0
