id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;cargo_disputado;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
50000600859;DEPUTADO ESTADUAL;CLAUDIO DA CRUZ DAVID;50509;CLAUDIO DAVID;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR;26/12/1978;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PRODUTOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;;2450.0;2450.0;;
50000600860;DEPUTADO ESTADUAL;CARLOS ROBERTO DO NASCIMENTO;50850;CARLOS NASCIMENTO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;JUAZEIRO;08/07/1965;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;N;SUPLENTE;DEFERIDO;210000.0;100.0;;;
50000625424;DEPUTADO ESTADUAL;ISAAC DE BELCHIOR LUZ ALCOFORADO;54444;ISAAC DE BELCHIOR;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SALVADOR;17/01/1988;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;912000.0;32000.0;32000.0;;
50000622986;DEPUTADO FEDERAL;ALEXANDRE GOMES MARQUES;4477;ALEXANDRE MARQUES;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;MANAUS;06/08/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;PUBLICITÁRIO;N;SUPLENTE;DEFERIDO;455009.82999999996;202233.2;202232.9;4477.0;14972.0
50000627795;DEPUTADO ESTADUAL;FABIO REIS DA SILVA;44123;FÁBIO REIS;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;IPECAETÁ;08/05/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;N;SUPLENTE;DEFERIDO;226614.16;7850.0;6842.3;;
50000600868;DEPUTADO ESTADUAL;LUCIANO BORBA DOS SANTOS;50700;PROF. LUCIANO BORBA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CRUZ ALMAS;23/11/1957;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;600000.0;750.0;;;
50000607985;DEPUTADO ESTADUAL;JOSÉ RAIMUNDO FONTES;13222;ZÉ RAIMUNDO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;POJUCA;15/04/1950;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1940118.57;247465.88999999998;116862.8;;
50000607996;DEPUTADO ESTADUAL;ADOLFO EMANUEL MONTEIRO DE MENEZES;55111;ADOLFO MENEZES;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CAMPO FORMOSO;04/11/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;3865918.7199999997;366820.02;318073.89;;
50000607980;DEPUTADO ESTADUAL;FRANCISCA ALVES RIBEIRO;13467;CHICA DO PT;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CARINHANHA;05/11/1959;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;120000.0;91318.47;68013.21;;
50000622977;DEPUTADO FEDERAL;RAIMUNDO NONATO MIRANDA DA SILVA;3611;PASTOR RAIMUNDO NONATO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;28/09/1948;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;275000.0;1473.63;;3611.0;368.0
50000607715;2º SUPLENTE;LUCIANA LEÃO MUNIZ;130;LUCIANA LEÃO MUNIZ;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SEBASTIAO LARANJEIRA;06/04/1971;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;FARMACÊUTICO;N;ELEITO;DEFERIDO;98000.0;;;;
50000607979;DEPUTADO ESTADUAL;MARIA DE FATIMA NUNES DO CARMO;13567;FÁTIMA NUNES;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PARIPIRANGA;11/04/1953;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;250000.0;117641.23;72700.0;;
50000606419;DEPUTADO ESTADUAL;ERISVALDO BORGES FERREIRA;31110;ERISVALDO TUNG;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;FEIRA DE SANTANA;02/06/1982;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
50000606025;DEPUTADO FEDERAL;ANA CRISTINA SOUZA DOS SANTOS;4550;ANA CRISTINA SOUZA DOS SANTOS;INAPTO;INDEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SALVADOR;10/06/1977;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;ADMINISTRADOR;N;;;;;;;
50000607744;DEPUTADO ESTADUAL;JOSE RIBEIRO DA SILVA;51345;ZELITO RIBEIRO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CICERO DANTAS;20/11/1952;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;1656000.0;14757.11;10000.0;;
50000625040;DEPUTADO FEDERAL;EDNA SANTOS PEREIRA;1205;EDNA SANTOS;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;IGUAÍ;15/10/1959;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;430000.0;18375.0;12400.0;1205.0;456.0
50000608603;DEPUTADO ESTADUAL;MAURINA DOS ANJOS SANTANA CERQUEIRA;10000;MAURINA DOS ANJOS;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;VALENÇA;02/08/1969;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;5200.0;78599.0;18026.85;;
50000608014;DEPUTADO ESTADUAL;TEREZINHA GOMES TAVARES;13817;TEREZINHA GOMES;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SALVADOR;15/10/1962;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;ENFERMEIRO;N;SUPLENTE;DEFERIDO;;16570.0;13160.0;;
50000603931;DEPUTADO ESTADUAL;JAYRO DA SILVA MIRANDA LIMA;65213;PROFESSOR JAYRO MIRANDA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;FEIRA DE SANTANA;01/04/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;886727.0;20866.44;14557.6;;
50000607724;DEPUTADO ESTADUAL;ANTONIO CARLOS DA SILVA;51635;ANTONIO CARLOS DA SILVA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;26/06/1975;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;195000.0;1840.11;;;
50000608559;DEPUTADO ESTADUAL;ALAN EDUARDO SANCHES DOS SANTOS;25700;ALAN SANCHES;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;13/01/1968;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;MÉDICO;S;ELEITO POR QP;DEFERIDO;1931000.0;292250.0;291071.4;;
50000608033;DEPUTADO ESTADUAL;SERGIO MONTEIRO OLIVEIRA;22456;SÉRGIO GOMES;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;ITABUNA;20/06/1963;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;6590296.8;200000.0;110416.0;;
50000604287;DEPUTADO FEDERAL;MARCOS ANTONIO COSTA LEMOS;1888;MARCOS LEMOS;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;POTIRAGÁ;28/10/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;519000.0;2040.61;;1888.0;687.0
50000600864;DEPUTADO FEDERAL;NOELIA SANTA ROSA DOS SANTOS;5078;NOELIA SANTA ROSA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ITABUNA;20/08/1964;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;COBRADOR DE TRANSPORTE COLETIVO;N;NÃO ELEITO;DEFERIDO;;1000.0;;5078.0;332.0
50000607991;DEPUTADO ESTADUAL;RADIOVALDO COSTA SANTOS;13050;RADIOVALDO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ALAGOINHAS;19/03/1966;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;INDUSTRIAL;N;SUPLENTE;DEFERIDO;225000.0;55134.08;28329.7;;
50000608599;DEPUTADO ESTADUAL;JOANA ANGELICA LIMA DOREA;10777;ANGELICA LIMA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SALVADOR;03/08/1970;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;CANTOR E COMPOSITOR;N;SUPLENTE;DEFERIDO;5000.0;63299.0;13901.48;;
50000608622;DEPUTADO FEDERAL;FRANCISCA DE ARAUJO DANTAS;4355;LOURA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SÃO JOSÉ DO SABUGI;27/02/1951;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;;10400.0;10000.0;4355.0;105.0
50000622980;DEPUTADO FEDERAL;SILVANDIRA ASSIS DA LUZ;3631;SILVANDIRA LUZ;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ARAMARI;26/11/1956;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;1506.95;;3631.0;42.0
50000625423;DEPUTADO ESTADUAL;GESSE DOS SANTOS SILVA;20201;GESSE;INAPTO;RENÚNCIA;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;30/12/1973;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;MOTORISTA PARTICULAR;N;;;;2526.52;;;
50000608617;DEPUTADO FEDERAL;ANTONIO WALDIR DOS SANTOS CONCEIÇÃO;4343;WALDIR;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;19/12/1968;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;1766238.78;107480.99;105524.4;4343.0;2731.0
50000608602;DEPUTADO ESTADUAL;MANOEL DE JESUS ALMEIDA;10500;IRMÃO MANOEL ALMEIDA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CO0NCEIÇÃO DO ALMEIDA;10/08/1963;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;COZINHEIRO;N;SUPLENTE;DEFERIDO;4000.0;26394.0;1000.0;;
50000608655;DEPUTADO FEDERAL;VALDENIR BRITO GUIMARÃES;2560;DENINHO GUIMARÃES;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;03/02/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;360000.0;14590.0;19976.75;2560.0;1664.0
50000606413;DEPUTADO FEDERAL;JOSE ABILIO SILVA DE SANTANA;3100;PASTOR ABILIO SANTANA;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SALVADOR;13/02/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;OUTROS;N;ELEITO POR QP;DEFERIDO;18500.0;37750.0;37750.0;3100.0;50345.0
50000605172;DEPUTADO ESTADUAL;CARLOS GOMES SILVA;14444;DR. CARLOS GOMES;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;CASA NOVA;16/10/1945;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1175922.08;95462.57;81477.49;;
50000604285;DEPUTADO FEDERAL;GENIVALDO DE JESUS AZEVEDO;1870;GENILVADO AZEVEDO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;BRUMADO;30/10/1974;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;403001.82;2280.6099999999997;240.0;1870.0;737.0
50000606421;DEPUTADO ESTADUAL;AUDJANE DOS SANTOS SACRAMENTO;31031;JANE SACRAMENTO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SALVADOR;22/03/1979;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;10231.81;7000.0;;
50000606019;DEPUTADO FEDERAL;LUIZ ROGERIO BASTOS LEAL;4560;LUIZ ROGERIO LEAL;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;FEIRA DE SANTANA;23/09/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;SUPLENTE;DEFERIDO;808358.9;309340.0;301093.33;4560.0;2212.0
50000607750;DEPUTADO ESTADUAL;MAUIR LUCAS DE FREITAS LIMA;51251;LUCA LIMA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;MANTENA;19/01/1972;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;AGRICULTOR;N;SUPLENTE;DEFERIDO;707000.0;2875.1099999999997;790.0;;
50000608189;DEPUTADO FEDERAL;MARIA LUCIA DA COSTA DE SOUZA;7065;MARIA LUCIA MISSIONÁRIA;APTO;DEFERIDO;70;AVANTE;AVANTE;FORTALEZA;14/07/1972;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;45600.0;45600.0;7065.0;265.0
50000607769;DEPUTADO ESTADUAL;WALFSON BRITES DOS SANTOS PORTUGAL;51212;WALFSON BRITES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;08/05/1987;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;10000.0;1575.11;;;
50000629056;DEPUTADO ESTADUAL;ROBERTO ARAUJO FERREIRA;51316;PR. ROBERTO ARAÚJO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;04/09/1975;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;70000.0;2770.1099999999997;1010.0;;
50000603965;DEPUTADO ESTADUAL;UBIRATAN AMORIM CALMON;65233;UBIRATAN CALMON;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ITABERABA;10/12/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;CONTADOR;N;SUPLENTE;DEFERIDO;;7356.86;6013.2;;
50000606435;DEPUTADO ESTADUAL;ADENAILTON DOS SANTOS TOURINHO;23444;KIKITO;INAPTO;INDEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;MADRE DE DEUS;21/05/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;VEREADOR;N;NÃO ELEITO;INDEFERIDO COM RECURSO;21886.629999999997;6101.0;6100.6;;
50000603947;DEPUTADO ESTADUAL;JEHORVAN CARVALHO DE MELO;65165;PROFESSOR JEHORVAN;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ITABUNA;08/03/1965;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;109635.3;7965.68;6000.0;;
50000608558;DEPUTADO ESTADUAL;TANIA CLEYDIA SANTOS ARAÚJO;43999;TANIA CLEYDIA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;22/11/1956;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;;10200.0;10000.0;;
50000628359;DEPUTADO ESTADUAL;MATHEUS YAN PINHEIRO SANTOS;25075;MATHEUS PINHEIRO ;APTO;DEFERIDO;25;DEM;DEMOCRATAS;FEIRA DE SANTANA;25/03/1997;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;28066.81;;;;
50000600873;DEPUTADO FEDERAL;EDSON JUNIOR DOURADO;5046;EDSON DOURADO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;IRECE;08/05/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ECONOMISTA;N;NÃO ELEITO;DEFERIDO;149000.0;2650.0;2600.0;5046.0;193.0
50000600916;DEPUTADO FEDERAL;TELMA REGINA ARAUJO NONATO;5095;TELMA NONATO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;TEIXEIRA DE FREITAS;21/11/1968;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;NÃO ELEITO;DEFERIDO;;2600.0;;5095.0;44.0
50000605159;DEPUTADO ESTADUAL;JOSÉ IVAM DO NASCIMENTO;20200;PASTOR IVAM;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;MAUÁ;11/03/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;273900.0;58206.92;49986.55;;
50000628312;DEPUTADO ESTADUAL;VERLON ALVES DOS SANTOS;44111;VERLON DOS CORREIOS;INAPTO;INDEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;JANDAIRA;13/09/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO FEDERAL;N;NÃO ELEITO;INDEFERIDO COM RECURSO;315000.0;;;;
50000609079;DEPUTADO ESTADUAL;GEORGE GOMES DE CERQUEIRA SOBRINHO;17888;JOJO CRUZ;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;IRARA;17/09/1969;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;COMERCIÁRIO;N;SUPLENTE;DEFERIDO;;14342.2;12902.2;;
50000629054;DEPUTADO ESTADUAL;PRISCILA OLIVEIRA DOS SANTOS SILVA;51200;PRISCILA OLIVEIRA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;15/01/1991;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;GERENTE;N;SUPLENTE;DEFERIDO;65500.0;2141.88;1013.2;;
50000608626;DEPUTADO FEDERAL;MARCIO CARLOS MARINHO;1010;MARCIO MARINHO;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO DE JANEIRO;12/12/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;309028.06;1659271.21;1628174.61;1010.0;95204.0
50000600921;DEPUTADO ESTADUAL;JELSON BARBOSA DA SILVA;50123;JELSON BARBOSA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PAULO AFONSO;28/04/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;RECEPCIONISTA;N;SUPLENTE;DEFERIDO;10000.0;1328.5700000000002;;;
50000604273;DEPUTADO FEDERAL;LEVI NASCIMENTO DO AMARAL;5107;LEVI AMARAL;INAPTO;RENÚNCIA;51;PATRIOTA;PATRIOTA;CAMACARI;08/06/1981;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;;;23000.0;1715.61;;5107.0;254.0
50000609222;DEPUTADO FEDERAL;SEVERIANO ALVES DE SOUZA;1414;SEVERIANO ALVES ;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;ANTAS;12/02/1943;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;817736.0;100000.0;99965.95;1414.0;6250.0
50000622633;DEPUTADO ESTADUAL;JORGE ROBERTO DE JESUS NASCIMENTO;36999;JORGE NASCIMENTO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;04/02/1980;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1506.95;;;
50000606443;DEPUTADO ESTADUAL;VALDIR GOMES BARBOSA;23999;DELEGADO VALDIR BARBOSA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;SALVADOR;25/05/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL CIVIL;N;SUPLENTE;DEFERIDO;825270.0;27372.0;27371.399999999998;;
50000604289;DEPUTADO FEDERAL;ALEXSANDRO BRITO SANTOS;1833;ALEX BRITO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;BREJÕES;02/01/1983;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PRETA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;297200.0;2918.1099999999997;;1833.0;363.0
50000608620;DEPUTADO FEDERAL;SOLON PINHEIRO DE BRITO LIMA;4300;SOLON PINHEIRO;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;06/10/1982;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;100363.0;30000.0;30000.0;4300.0;4306.0
50000622629;DEPUTADO ESTADUAL;JADSON JOSE REBOUÇAS SANTOS;36733;JADSON REBOUÇAS;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ALAGOINHAS;21/10/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;819.8199999999999;;;
50000608077;DEPUTADO FEDERAL;LUIZ HENRIQUE UAQUIM DA SILVA;1569;LUIZ UAQUIM;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;ILHEUS;08/10/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ARQUITETO;N;NÃO ELEITO;DEFERIDO;1007851.0;116300.0;81620.75;1569.0;3549.0
50000628476;DEPUTADO FEDERAL;JOSÉ ERICO RIBEIRO FERREIRA;2888;ERICO RIBEIRO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CASTRO ALVES;28/02/1970;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;95000.0;1500.0;1000.0;2888.0;1539.0
50000607761;DEPUTADO ESTADUAL;ROZENILO GONÇALVES DIAS;51234;ROZENILO NILO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;FORMOSA DO RIO PRETO;17/07/1961;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;QUÍMICO;N;SUPLENTE;DEFERIDO;1680000.0;3082.1099999999997;500.0;;
50000609076;DEPUTADO ESTADUAL;ERIOSVALDO RENOVATO DIAS;17444;DR. RENOVATO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CAMACAN;04/08/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;74022.02;28989.32;16157.93;;
50000608049;DEPUTADO ESTADUAL;FABIOLA MANSUR DE CARVALHO;40040;FABIOLA MANSUR;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;RIO DE JANEIRO;22/10/1962;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;MÉDICO;S;ELEITO POR QP;DEFERIDO;1192875.08;782690.11;764164.78;;
50000622627;DEPUTADO ESTADUAL;IDELANDIO VIEIRA DE MIRANDA;36774;IDELANDIO VIEIRA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVDOR;05/09/1974;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO COM RECURSO;;1506.95;;;
50000610869;DEPUTADO FEDERAL;MARCELO LIMA DOURADO MATOS;1245;MARCELO DOURADO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;JACOBINA;18/09/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;763000.0;7489.0;;1245.0;1247.0
50000608577;DEPUTADO ESTADUAL;MARCELL CARVALHO DE MORAES;45000;MARCELL MORAES;INAPTO;CASSADO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;RUY BARBOSA;29/08/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;NÃO ELEITO;DEFERIDO;680840.0;171500.0;164463.2;;
50000603955;DEPUTADO ESTADUAL;JOSÉ CARLOS DOURADO DAS VIRGENS;65199;ZÉ DAS VIRGENS;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;IREÇE;16/03/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;TÉCNICO EM AGRONOMIA E AGRIMENSURA;N;SUPLENTE;DEFERIDO;845000.0;42735.4;35599.65;;
